1.809123992919921875e+00,5.373062133789062500e+00,9.548054933547973633e-01,-5.330627784132957458e-03,-1.857664203271269798e-03,-6.918826699256896973e-01,7.219879031181335449e-01,-4.158125817775726318e-02,3.076142445206642151e-02,-1.494043171405792236e-01,2.561116218566894531e-01,-1.607811152935028076e-01,5.735674127936363220e-02,-9.910222887992858887e-02,6.802784651517868042e-02,-3.981263935565948486e-02,2.812269330024719238e-01,-1.249258145689964294e-01,5.320316180586814880e-02
1.809237241744995117e+00,5.373336315155029297e+00,9.548392891883850098e-01,-5.109024234116077423e-03,-1.762016210705041885e-03,-6.915816664695739746e-01,7.222780585289001465e-01,-4.212610051035881042e-02,3.106702864170074463e-02,-1.497806310653686523e-01,2.559723556041717529e-01,-1.608365178108215332e-01,5.723812431097030640e-02,-9.989391267299652100e-02,6.758755445480346680e-02,-3.888862952589988708e-02,2.807890772819519043e-01,-1.243690997362136841e-01,5.303733795881271362e-02
1.809362888336181641e+00,5.373572349548339844e+00,9.548756480216979980e-01,-4.906253889203071594e-03,-1.696283230558037758e-03,-6.913706660270690918e-01,7.224815487861633301e-01,-4.264326766133308411e-02,3.139348700642585754e-02,-1.499689817428588867e-01,2.559195160865783691e-01,-1.608913093805313110e-01,5.702219530940055847e-02,-1.004836261272430420e-01,6.715062260627746582e-02,-3.829052671790122986e-02,2.803406715393066406e-01,-1.238776147365570068e-01,5.287167802453041077e-02
1.809483408927917480e+00,5.373753547668457031e+00,9.548998475074768066e-01,-4.766762722283601761e-03,-1.696196617558598518e-03,-6.912692785263061523e-01,7.225795388221740723e-01,-4.309393465518951416e-02,3.173395246267318726e-02,-1.499931365251541138e-01,2.561178505420684814e-01,-1.610469073057174683e-01,5.675461143255233765e-02,-1.007862314581871033e-01,6.672570854425430298e-02,-3.803422302007675171e-02,2.800055444240570068e-01,-1.235412955284118652e-01,5.275701358914375305e-02
1.809576034545898438e+00,5.373873233795166016e+00,9.549083113670349121e-01,-4.704830702394247055e-03,-1.758669968694448471e-03,-6.913201808929443359e-01,7.225310802459716797e-01,-4.347486421465873718e-02,3.203378245234489441e-02,-1.497593075037002563e-01,2.565525174140930176e-01,-1.613108068704605103e-01,5.647371709346771240e-02,-1.007664948701858521e-01,6.639818847179412842e-02,-3.820099681615829468e-02,2.798213362693786621e-01,-1.234083175659179688e-01,5.270874500274658203e-02
1.809618473052978516e+00,5.373910427093505859e+00,9.549097418785095215e-01,-4.761038348078727722e-03,-1.890315324999392033e-03,-6.915112733840942383e-01,7.223474979400634766e-01,-4.355204850435256958e-02,3.219965472817420959e-02,-1.493724882602691650e-01,2.569741010665893555e-01,-1.615667045116424561e-01,5.620315298438072205e-02,-1.003162488341331482e-01,6.628448516130447388e-02,-3.878806903958320618e-02,2.797451615333557129e-01,-1.234661191701889038e-01,5.270963534712791443e-02
1.809607505798339844e+00,5.373883724212646484e+00,9.549029469490051270e-01,-4.924416076391935349e-03,-2.051250310614705086e-03,-6.917660832405090332e-01,7.221019864082336426e-01,-4.331260174512863159e-02,3.217975795269012451e-02,-1.490038484334945679e-01,2.572776377201080322e-01,-1.617621779441833496e-01,5.601536110043525696e-02,-9.963005781173706055e-02,6.640568375587463379e-02,-3.954372182488441467e-02,2.798441648483276367e-01,-1.236960142850875854e-01,5.275056511163711548e-02
1.809545993804931641e+00,5.373815536499023438e+00,9.548801779747009277e-01,-5.153175909072160721e-03,-2.247937489300966263e-03,-6.920002698898315430e-01,7.218753099441528320e-01,-4.281598329544067383e-02,3.204068541526794434e-02,-1.486444324254989624e-01,2.574965655803680420e-01,-1.619023233652114868e-01,5.598966777324676514e-02,-9.888329356908798218e-02,6.667427718639373779e-02,-4.028311371803283691e-02,2.801662385463714600e-01,-1.240620091557502747e-01,5.285602435469627380e-02
1.809445619583129883e+00,5.373733520507812500e+00,9.548306465148925781e-01,-5.417451262474060059e-03,-2.467355923727154732e-03,-6.921994686126708984e-01,7.216817140579223633e-01,-4.220566898584365845e-02,3.188280388712882996e-02,-1.483656615018844604e-01,2.577370107173919678e-01,-1.619665920734405518e-01,5.629196390509605408e-02,-9.815583378076553345e-02,6.697157770395278931e-02,-4.103687033057212830e-02,2.806677520275115967e-01,-1.245166957378387451e-01,5.304014310240745544e-02
1.809308886528015137e+00,5.373650550842285156e+00,9.547804594039916992e-01,-5.673455540090799332e-03,-2.686426742002367973e-03,-6.923559308052062988e-01,7.215288281440734863e-01,-4.161547869443893433e-02,3.169690072536468506e-02,-1.482571810483932495e-01,2.580285668373107910e-01,-1.620965003967285156e-01,5.649906024336814880e-02,-9.748627245426177979e-02,6.731197237968444824e-02,-4.172461107373237610e-02,2.811888158321380615e-01,-1.249610856175422668e-01,5.325346812605857849e-02
1.809142708778381348e+00,5.373577594757080078e+00,9.547396302223205566e-01,-5.873275455087423325e-03,-2.850515069440007210e-03,-6.924453377723693848e-01,7.214407920837402344e-01,-4.117613285779953003e-02,3.148196637630462646e-02,-1.483503282070159912e-01,2.583258748054504395e-01,-1.623153239488601685e-01,5.648241937160491943e-02,-9.702940285205841064e-02,6.764362752437591553e-02,-4.207647219300270081e-02,2.816515862941741943e-01,-1.253290176391601562e-01,5.349583923816680908e-02
